variable	three	two	abs_diff
CD8+-Tcm_BLUEPRINT_1	0.6360734355779444	1.0877561254052526	0.4516826898273082
ly-Endothelial-cells_FANTOM_1	0.8063108488824353	1.2558273788621732	0.4495165299797379
NK-cells_BLUEPRINT_2	0.6124882666525188	0.16483002739087044	0.4476582392616483
Macrophages_FANTOM_1	0.42350666056639236	0.8670249406475456	0.4435182800811533
mv-Endothelial-cells_ENCODE_2	1.754717825470857	2.195375586635722	0.440657761164865
DC_BLUEPRINT_2	0.4169713274233189	0.8527086184328748	0.43573729100955594
CMP_BLUEPRINT_3	1.6530380183500502	1.2196059562340622	0.43343206211598795
Macrophages-M1_BLUEPRINT_2	1.7562106434189764	1.3247557134578638	0.43145492996111257
GMP_NOVERSHTERN_1	1.0519890862147803	0.6224607930289114	0.4295282931858688
HSC_FANTOM_1	0.3313448901504043	0.7584500770186567	0.42710518686825244
Endothelial-cells_BLUEPRINT_1	1.53675801997648	1.9609061477563956	0.4241481277799155
Th2-cells_IRIS_3	0.8966770275872381	1.3190581956836909	0.42238116809645276
CD4+-naive-T-cells_HPCA_2	0.3694126358284275	0.7881149847316109	0.4187023489031834
B-cells_FANTOM_1	2.0043651990664224	1.5871364410139428	0.4172287580524796
Chondrocytes_FANTOM_1	4.04076590095352	3.631881239353114	0.40888466160040604
Endothelial-cells_HPCA_3	1.068178704810369	1.473834761050015	0.40565605623964607
Tregs_FANTOM_3	1.0514224722431413	0.6459954496291502	0.4054270226139911
Tregs_HPCA_3	0.7122261887245247	1.1176196409640486	0.40539345223952394
CD4+-T-cells_FANTOM_2	0.9380627260365012	1.3430316559741995	0.4049689299376983
NK-cells_FANTOM_1	1.0941922033742861	0.6892733206154408	0.40491888275884536
pDC_NOVERSHTERN_3	0.9368900719083331	1.3408485119015336	0.4039584399932006
Skeletal-muscle_ENCODE_1	1.634573127067603	1.2313906298583248	0.4031824972092781
Chondrocytes_ENCODE_3	2.4805428183686016	2.0780926342369654	0.40245018413163614
mv-Endothelial-cells_HPCA_2	1.1902124568400039	1.5876638901988462	0.39745143335884237
Hepatocytes_HPCA_2	7.109798479380543	7.507030526663793	0.39723204728325
Fibroblasts_ENCODE_1	4.723233432229548	4.327157983558159	0.39607544867138866
HSC_BLUEPRINT_2	1.3403135964490434	1.7352461813852984	0.39493258493625505
Macrophages-M1_BLUEPRINT_3	1.3032724726213314	1.6939974857534426	0.39072501313211117
MPP_FANTOM_3	3.4760216402472803	3.0878955850685985	0.3881260551786818
MEP_HPCA_2	0.4596475986577522	0.0719075950619292	0.38774000359582295
CLP_BLUEPRINT_2	0.35209921237003133	0.739095555528769	0.3869963431587377
pDC_FANTOM_1	0.6714775532250578	1.0556595100503745	0.38418195682531675
CD8+-T-cells_FANTOM_2	0.6159411304651639	0.9979058535564298	0.38196472309126595
aDC_IRIS_2	2.2116731781153174	1.8377354588885035	0.37393771922681385
Tregs_FANTOM_2	1.0937219886783232	1.4669061257723652	0.3731841370940421
Class-switched-memory-B-cells_BLUEPRINT_1	0.4449714373518998	0.8177734868445323	0.3728020494926325
MEP_BLUEPRINT_1	0.35431966891006766	0.7251208161672563	0.37080114725718866
naive-B-cells_BLUEPRINT_1	0.665712382699904	0.29578428522980177	0.3699280974701022
iDC_HPCA_2	0.5943752729524189	0.9607130566554598	0.36633778370304093
CD8+-T-cells_BLUEPRINT_2	0.7127019247650962	0.3547421433327326	0.3579597814323636
Preadipocytes_ENCODE_3	3.1956539653447016	3.5487102393515464	0.3530562740068448
Mast-cells_FANTOM_1	0.5302877516711638	0.8813637009349766	0.3510759492638128
MPP_NOVERSHTERN_3	0.5955398271286029	0.9421379539078242	0.3465981267792213
Macrophages_IRIS_1	0.9277450043647107	1.272539698063822	0.3447946936991112
MEP_BLUEPRINT_2	1.1645507044926182	1.5042636991900318	0.33971299469741356
Mesangial-cells_FANTOM_2	1.2161266258909784	0.8777673470506385	0.3383592788403399
Preadipocytes_ENCODE_2	1.1119904849124638	0.7790559027491258	0.33293458216333793
naive-B-cells_BLUEPRINT_3	1.3284914156521737	0.9970051782099167	0.3314862374422569
B-cells_HPCA_3	0.6144891437056715	0.9446857668265767	0.33019662312090514
CD4+-Tem_NOVERSHTERN_1	0.6884919941872764	1.0175114419672615	0.32901944777998515
DC_IRIS_2	0.9185754145486097	1.2452511293243562	0.32667571477574653
Eosinophils_BLUEPRINT_3	1.1136005130042774	0.7876552436844233	0.3259452693198541
Macrophages_HPCA_3	0.8757325568355178	0.5588761900995795	0.3168563667359383
Pericytes_FANTOM_3	0.4478405285651135	0.7642531823991794	0.31641265383406586
CD8+-naive-T-cells_HPCA_2	1.5346584784630999	1.2188765493415277	0.3157819291215722
Mast-cells_FANTOM_2	0.384850885768063	0.6933471637493882	0.30849627798132523
Class-switched-memory-B-cells_NOVERSHTERN_3	0.40217290756082136	0.7088259721828458	0.30665306462202446
Plasma-cells_BLUEPRINT_3	1.2582094110520716	0.9524869952942447	0.3057224157578269
NK-cells_BLUEPRINT_1	0.45388101889530175	0.7555170830199748	0.30163606412467303
pDC_NOVERSHTERN_2	0.839142657734449	0.5424166849901537	0.29672597274429524
CD4+-T-cells_HPCA_2	0.677854859841974	0.9729065299613164	0.2950516701193424
Erythrocytes_FANTOM_1	1.6879346017172907	1.3942983429419638	0.29363625877532695
Macrophages-M2_HPCA_2	1.6361880062059584	1.9201048178598719	0.28391681165391347
Memory-B-cells_BLUEPRINT_2	0.8613980505274821	1.1446495529791334	0.2832515024516513
Preadipocytes_FANTOM_1	0.47806058380013655	0.20203078866477733	0.2760297951353592
Memory-B-cells_HPCA_2	0.9833056159235761	0.7078452511745279	0.2754603647490482
CMP_BLUEPRINT_2	1.2544909757845202	0.9794598995656578	0.27503107621886236
MPP_FANTOM_1	3.6637645359130797	3.9345741092187296	0.2708095733056499
Neurons_ENCODE_3	5.05692800267023	4.786856347737085	0.27007165493314567
naive-B-cells_HPCA_3	0.7391607577393087	0.4712947940486227	0.267865963690686
Tregs_BLUEPRINT_2	0.5553941438405314	0.8219250716694917	0.26653092782896026
CD8+-Tem_NOVERSHTERN_2	1.096279009639696	0.8317470581297017	0.2645319515099942
Macrophages-M1_FANTOM_1	1.1447810938680172	0.8859274702565371	0.2588536236114801
Adipocytes_FANTOM_3	1.6829482129203528	1.9397347029949703	0.2567864900746175
CD4+-naive-T-cells_IRIS_1	0.35665341935104383	0.10556208864114543	0.2510913307098984
Melanocytes_ENCODE_2	0.5856135205097103	0.3349443230938558	0.25066919741585447
Keratinocytes_HPCA_1	9.617015230262647	9.867417902074388	0.2504026718117416
Plasma-cells_BLUEPRINT_1	0.4825418324321841	0.23240256883661295	0.25013926359557115
Megakaryocytes_NOVERSHTERN_1	1.0784192301410027	1.327597886724165	0.24917865658316218
HSC_NOVERSHTERN_3	0.5818943011992476	0.8301409358554956	0.24824663465624808
Class-switched-memory-B-cells_BLUEPRINT_2	0.7645008671715473	0.5228962785062452	0.2416045886653021
CD4+-Tcm_HPCA_1	1.2307446005578455	0.9910023842995652	0.2397422162582803
Erythrocytes_NOVERSHTERN_3	0.875777124203947	0.6394272546172377	0.23634986958670934
pro-B-cells_HPCA_3	1.5703407657376838	1.804694366523865	0.23435360078618128
Plasma-cells_HPCA_2	0.6807200686671503	0.9133913783230997	0.2326713096559494
CD4+-T-cells_BLUEPRINT_1	0.7995086637228139	0.5674643362448526	0.23204432747796133
Chondrocytes_FANTOM_3	3.305358580460291	3.527921683463075	0.22256310300278415
Class-switched-memory-B-cells_NOVERSHTERN_1	0.3125350292975508	0.5320028863251501	0.21946785702759936
B-cells_FANTOM_3	1.400068515202915	1.1809041800122457	0.21916433519066936
CD4+-T-cells_FANTOM_1	1.9914758260432281	2.209733877720256	0.21825805167702783
DC_FANTOM_3	1.4661978139329506	1.68287422581608	0.21667641188312947
MEP_HPCA_1	0.8203492282377095	1.036102934385434	0.2157537061477245
naive-B-cells_NOVERSHTERN_1	0.8804200851951428	1.0951691742599359	0.21474908906479306
Eosinophils_FANTOM_3	1.1595675168980486	1.3716412521146895	0.21207373521664086
HSC_FANTOM_2	0.4826470143992234	0.6929119958915051	0.21026498149228168
Megakaryocytes_NOVERSHTERN_3	0.6470614090427625	0.8547823507817077	0.20772094173894518
CD4+-T-cells_BLUEPRINT_2	1.0784512981024155	0.8730768316048098	0.2053744664976057
Smooth-muscle_ENCODE_2	2.050530848749727	2.254259735563777	0.20372888681404966
naive-B-cells_HPCA_1	0.7916058930906278	0.9933646017761546	0.2017587086855268
NK-cells_NOVERSHTERN_2	0.33902447976693667	0.5393215596685474	0.20029707990161078
MPP_ENCODE_1	0.526691590063237	0.7261954577163162	0.19950386765307926
GMP_BLUEPRINT_2	0.7979348496321966	0.5985727467886556	0.19936210284354106
NK-cells_BLUEPRINT_3	1.2894264995824263	1.0911301749450324	0.19829632463739388
Memory-B-cells_IRIS_3	0.38513061510607943	0.18879625746131276	0.19633435764476667
Myocytes_ENCODE_3	2.9398751123574747	2.7435529012150703	0.19632221114240433
CD4+-Tcm_HPCA_3	1.165108615438703	0.9740569973948587	0.19105161804384418
CD8+-T-cells_HPCA_2	0.492359979437454	0.3023206801595154	0.1900392992779386
iDC_HPCA_1	0.8801358815393505	1.0690456712380354	0.18890978969868488
Adipocytes_HPCA_1	1.5999321750989097	1.4110612097021784	0.18887096539673132
aDC_HPCA_1	1.3216523763429209	1.5098840428190956	0.18823166647617473
Eosinophils_NOVERSHTERN_1	1.0131762952631014	1.200800949488649	0.18762465422554753
Macrophages-M2_BLUEPRINT_1	1.0502347198351976	1.2282424224978712	0.17800770266267363
pDC_FANTOM_3	0.8586400403361268	0.6822005765374324	0.17643946379869446
Memory-B-cells_IRIS_2	0.7870419091241292	0.9611358536183291	0.1740939444941999
Tregs_FANTOM_1	0.32290040776457846	0.4969309291781701	0.17403052141359165
CD4+-memory-T-cells_IRIS_2	0.2556551315961851	0.4274956871189274	0.1718405555227423
Th2-cells_IRIS_2	0.7225342721546211	0.8918670812554793	0.16933280910085824
GMP_BLUEPRINT_3	0.39661802685858816	0.5651831629569475	0.16856513609835932
Tgd-cells_HPCA_2	1.4382503605243986	1.60678524984491	0.16853488932051142
NKT_NOVERSHTERN_3	0.5602630484389827	0.39240107051030987	0.1678619779286728
CD8+-T-cells_FANTOM_1	0.5947587902197548	0.4275151034633354	0.16724368675641937
Osteoblast_HPCA_1	1.8328215485803112	1.6664713796021142	0.166350168978197
CD4+-Tem_BLUEPRINT_3	0.35376743713931696	0.1876420425204013	0.16612539461891568
Tregs_BLUEPRINT_1	1.3406575578779902	1.5039518651564017	0.16329430727841143
CD8+-Tcm_HPCA_1	0.5130175331398527	0.3508881273213685	0.16212940581848417
CD4+-Tcm_NOVERSHTERN_2	0.9286434180673502	1.0907521349932487	0.16210871692589857
CMP_NOVERSHTERN_1	0.6948825694087587	0.5357411152380024	0.1591414541707563
Adipocytes_ENCODE_2	1.7708946522549323	1.6147197624094707	0.15617488984546157
HSC_BLUEPRINT_3	0.5795841552519879	0.4247063531502419	0.154877802101746
Adipocytes_HPCA_3	2.501148621637991	2.652516984942286	0.15136836330429482
CD4+-Tem_HPCA_3	0.213014731104432	0.06227428222480123	0.15074044887963078
CD4+-naive-T-cells_HPCA_1	0.5075172952404677	0.6580644513277429	0.1505471560872752
pDC_NOVERSHTERN_1	0.46158676598863546	0.6115226947780964	0.14993592878946094
CD4+-memory-T-cells_IRIS_1	1.086534488542679	1.2359988920342633	0.14946440349158419
Mesangial-cells_ENCODE_3	1.7187213746456822	1.5714428814305452	0.14727849321513697
Smooth-muscle_FANTOM_3	3.160833125340092	3.01581868097446	0.14501444436563204
Melanocytes_ENCODE_3	0.602543603549985	0.7455077813892989	0.1429641778393138
mv-Endothelial-cells_ENCODE_3	2.3010445835921822	2.4432743297432973	0.14222974615111506
MEP_NOVERSHTERN_1	0.8385806272820444	0.6983996648702467	0.14018096241179767
Plasma-cells_HPCA_3	0.6402415737328082	0.5010072225882578	0.1392343511445504
NK-cells_HPCA_1	0.8931798160007313	0.7547299258495801	0.13844989015115117
Mesangial-cells_ENCODE_2	0.48157024869375314	0.6195258942684756	0.13795564557472245
Megakaryocytes_BLUEPRINT_1	0.2896739594149668	0.42633233623038297	0.13665837681541615
Tregs_HPCA_1	0.4933832056738761	0.628789947401345	0.13540674172746886
cDC_NOVERSHTERN_3	0.8460166938337482	0.7113614510422873	0.1346552427914609
Class-switched-memory-B-cells_BLUEPRINT_3	0.434233599013858	0.5669621032754506	0.1327285042615926
Basophils_NOVERSHTERN_3	0.37305918355531253	0.2414193131748156	0.13163987038049693
CLP_BLUEPRINT_3	1.2639442461950317	1.133103616485376	0.1308406297096556
CD4+-naive-T-cells_IRIS_2	0.5540710333692576	0.42372312344913743	0.13034790992012013
Eosinophils_BLUEPRINT_2	0.35940991598269517	0.23044881191666927	0.1289611040660259
B-cells_HPCA_2	1.3388106067118988	1.4651770506292379	0.1263664439173391
HSC_NOVERSHTERN_1	0.9352362502044219	1.0588276760719806	0.12359142586755867
CD4+-Tem_BLUEPRINT_2	0.41528096199342196	0.2947207172097784	0.12056024478364358
Memory-B-cells_BLUEPRINT_3	1.6274395421686758	1.5070574616957653	0.12038208047291055
MPP_NOVERSHTERN_1	0.6739632166373465	0.7910302256007172	0.11706700896337074
Eosinophils_NOVERSHTERN_2	0.7915581645587783	0.6748896599363796	0.11666850462239864
MSC_HPCA_3	3.3264865781690562	3.4421472797212127	0.11566070155215646
B-cells_NOVERSHTERN_2	0.8919296425143873	1.0033740423891073	0.11144439987471999
NK-cells_HPCA_3	0.6073107798493448	0.7163804531215648	0.10906967327222006
Th2-cells_IRIS_1	0.16707198862671138	0.2752234066877061	0.10815141806099474
Memory-B-cells_IRIS_1	0.41108162346787386	0.30391538932567164	0.10716623414220222
Megakaryocytes_BLUEPRINT_2	0.9487897030318937	0.843371898497557	0.10541780453433669
CD4+-naive-T-cells_IRIS_3	0.432806113144019	0.5379623402574497	0.1051562271134307
CD8+-Tcm_BLUEPRINT_3	0.668859506546434	0.5653758360955496	0.10348367045088436
Class-switched-memory-B-cells_NOVERSHTERN_2	0.15866867905407972	0.05617343981998753	0.10249523923409219
NK-cells_IRIS_1	0.4554331258292972	0.5570899004764553	0.10165677464715817
NK-cells_IRIS_2	1.1220670943217141	1.222168834847057	0.10010174052534282
Macrophages-M2_HPCA_3	1.2163172847019847	1.1164885496728068	0.099828735029178
Preadipocytes_FANTOM_3	0.5302545434400368	0.4312683812462057	0.09898616219383105
iDC_HPCA_3	1.2251680098287208	1.1271391451524906	0.09802886467623018
mv-Endothelial-cells_ENCODE_1	2.9115692726462483	3.009522381886829	0.09795310924058054
CMP_BLUEPRINT_1	1.7070169667398192	1.6099974319088632	0.09701953483095593
CD8+-Tem_HPCA_1	0.7974501860073434	0.8928641572211261	0.0954139712137827
CD8+-T-cells_NOVERSHTERN_2	0.33062036561111013	0.4245770238959723	0.09395665828486216
CD4+-T-cells_HPCA_3	0.7426726953322307	0.6489071142978559	0.09376558103437482
CD8+-Tem_NOVERSHTERN_3	1.1058177246152823	1.1961186090019091	0.09030088438662687
MEP_BLUEPRINT_3	0.21580909456095762	0.12585953880766482	0.0899495557532928
MEP_NOVERSHTERN_3	0.7374190407521342	0.6489985003307368	0.08842054042139735
MPP_BLUEPRINT_3	0.9733349469417373	1.0585832880258965	0.08524834108415924
Myocytes_ENCODE_2	0.8418755924513669	0.9265206907098736	0.08464509825850675
Macrophages-M2_BLUEPRINT_2	0.8322210913215912	0.7484568305596548	0.08376426076193633
Mast-cells_FANTOM_3	0.2525319973926549	0.32971149097597185	0.07717949358331694
cDC_NOVERSHTERN_2	0.9335263260271294	1.0084477379149226	0.07492141188779322
DC_BLUEPRINT_3	0.20063569652764246	0.27533385394962284	0.07469815742198038
CD8+-T-cells_FANTOM_3	2.0051867008122977	2.0775412086586797	0.07235450784638209
GMP_NOVERSHTERN_2	1.3696775506099061	1.2975906599644376	0.07208689064546858
Macrophages_HPCA_2	0.4529593281906232	0.3846487866356658	0.06831054155495736
Eosinophils_FANTOM_2	1.394864905982555	1.3288936747587492	0.06597123122380588
CD4+-naive-T-cells_FANTOM_2	0.9366340327376812	0.8707290073873701	0.06590502535031106
DC_HPCA_1	0.9151490445592886	0.9797177918398227	0.06456874728053408
CD4+-naive-T-cells_HPCA_3	0.4947733720160324	0.43084457706963647	0.06392879494639592
cDC_NOVERSHTERN_1	0.6798184338265444	0.6161075173202669	0.06371091650627747
MEP_NOVERSHTERN_2	0.45572234515612936	0.39308151899971977	0.06264082615640959
CD8+-T-cells_HPCA_1	0.3166973393907644	0.37844107859896636	0.061743739208201975
CD4+-Tem_NOVERSHTERN_3	0.33567929506286176	0.39652885320909137	0.06084955814622961
Memory-B-cells_HPCA_3	1.1956211965708505	1.2538927276886993	0.058271531117848774
CD8+-Tcm_HPCA_3	0.618749985247732	0.6679644401153939	0.04921445486766196
Megakaryocytes_BLUEPRINT_3	0.9593003581065421	0.9105815485704237	0.0487188095361184
naive-B-cells_BLUEPRINT_2	0.8731871163398436	0.825687137761937	0.047499978577906554
Erythrocytes_BLUEPRINT_2	1.5887114306736638	1.5421784829564704	0.04653294771719341
Myocytes_ENCODE_1	0.6814378401654985	0.6360798803714757	0.045357959794022795
NK-cells_NOVERSHTERN_3	0.7774709085313948	0.8171591662143305	0.03968825768293571
Melanocytes_FANTOM_2	0.49418386448546103	0.4552178747698017	0.038965989715659344
CD4+-naive-T-cells_NOVERSHTERN_2	0.6886434549856552	0.6509000178030627	0.03774343718259243
NK-cells_HPCA_2	0.8444321290831341	0.8074934555080809	0.036938673575053205
NK-cells_NOVERSHTERN_1	0.7076037938693697	0.7426774938364519	0.035073699967082206
CD4+-Tem_BLUEPRINT_1	0.3247053106506591	0.3578370795499485	0.03313176889928937
DC_IRIS_1	0.2878409398914654	0.3208849470533416	0.033044007161876165
Melanocytes_FANTOM_1	0.8316815297128589	0.8005312976325061	0.031150232080352835
NK-cells_FANTOM_3	1.1203410547877206	1.091154312989728	0.02918674179799252
CD4+-T-cells_HPCA_1	0.6453747100685306	0.6162467238292636	0.029127986239267045
B-cells_HPCA_1	0.4751816503718313	0.5037957006365599	0.028614050264728574
Melanocytes_FANTOM_3	0.7654944078834186	0.7939940291881639	0.02849962130474526
CMP_NOVERSHTERN_2	0.27463469076433106	0.24659753696416994	0.028037153800161113
Mesangial-cells_ENCODE_1	0.9404034104581008	0.9136190964987045	0.02678431395939629
Fibroblasts_FANTOM_2	1.4172768005553664	1.4427282895995441	0.02545148904417771
Chondrocytes_HPCA_1	3.6446743782323217	3.620302371483871	0.024372006748450747
GMP_BLUEPRINT_1	0.4018202614651935	0.3777774143830361	0.024042847082157426
CD4+-T-cells_FANTOM_3	0.6081038204644896	0.5842070654348409	0.02389675502964872
Pericytes_FANTOM_2	0.9704476867378568	0.9472212867595853	0.023226399978271473
DC_BLUEPRINT_1	0.7520445798827019	0.7310407095870668	0.021003870295635108
CD8+-Tcm_HPCA_2	0.583368056451148	0.603294080660597	0.019926024209449
Pericytes_FANTOM_1	0.9470699015975611	0.965831616203051	0.01876171460548992
Skeletal-muscle_ENCODE_2	1.336650655579742	1.3533053417582794	0.016654686178537492
Plasma-cells_HPCA_1	0.196733997502577	0.18088192112656523	0.01585207637601177
Adipocytes_ENCODE_3	2.393319387405677	2.4079108318190166	0.014591444413339705
Plasma-cells_IRIS_3	0.38446275321517914	0.3978669749974657	0.013404221782286563
MPP_ENCODE_2	0.7279772670517914	0.7148335842948764	0.01314368275691502
Osteoblast_HPCA_3	2.1136253705866115	2.1013760091028555	0.012249361483755994
MPP_NOVERSHTERN_2	0.6702943058802578	0.6597843545737001	0.010509951306557741
Plasma-cells_IRIS_1	0.4769982164103252	0.4668059746676395	0.010192241742685682
Eosinophils_NOVERSHTERN_3	0.04150061979174675	0.051501894452960564	0.010001274661213817
Macrophages-M2_BLUEPRINT_3	0.5945306556297155	0.5845973117542692	0.00993334387544631
CD8+-T-cells_IRIS_1	0.9227924056727171	0.9131511403810797	0.009641265291637446
Macrophages_IRIS_3	0.3657503969128708	0.3748892469814494	0.009138850068578563
B-cells_NOVERSHTERN_1	1.0148367039219597	1.0085314471601918	0.006305256761767852
CD8+-T-cells_HPCA_3	0.64796443760649	0.6419764128362699	0.005988024770220091
NKT_NOVERSHTERN_1	0.7849915676792353	0.7908730506919647	0.005881483012729394
MPP_ENCODE_3	0.5120177115808198	0.5074147532674382	0.004602958313381533
Th1-cells_IRIS_1	0.5387301248397568	0.5430467994793746	0.0043166746396178235
Th1-cells_IRIS_3	0.6327527117699113	0.6349728267724478	0.0022201150025364935
Basophils_NOVERSHTERN_2	0.9266993435910651	0.9289089000525048	0.002209556461439721
CD4+-memory-T-cells_IRIS_3	0.2811267662543051	0.2816281398395345	0.0005013735852293921
